id_projeto,categoria_recurso,alocacao_percentual,valor_orcado,valor_realizado
PROJ-0084,Consultoria,18.593575072191555,163757.70624730692,184897.5569843013
PROJ-0085,Infraestrutura,17.483271258510776,280375.37485306046,292817.15939308086
PROJ-0085,Consultoria,11.658396371622821,186963.13776451343,194705.9550366455
PROJ-0085,Software,8.608494404888784,138052.53090243234,144709.62541806544
PROJ-0085,Recursos Humanos,29.46526494258887,472527.97152601037,497938.5404393661
PROJ-0085,Materiais,16.85440601411853,270290.4012790958,290421.278531471
PROJ-0085,Equipamentos,15.93016700827021,255468.58367488754,276121.078069191
PROJ-0086,Infraestrutura,13.495407240365227,200604.50523549496,200604.50523549496
PROJ-0086,Consultoria,49.25751391866006,732195.7042710102,732195.7042710102
PROJ-0086,Equipamentos,37.24707884097473,553664.790493495,553664.790493495
PROJ-0087,Materiais,30.976719494416923,178570.5655678804,200714.02348024264
PROJ-0087,Software,6.866966118621165,39585.79357503187,44168.95834229594
PROJ-0087,Recursos Humanos,3.7833375263811577,21809.69233820367,26545.351014365275
PROJ-0087,Infraestrutura,58.37297686058076,336500.9485188841,407414.19462617545
PROJ-0088,Equipamentos,24.320795828398143,111048.75375246591,114371.02664530143
PROJ-0088,Consultoria,27.46980731514205,125427.1402009386,131380.3797854543
PROJ-0088,Software,10.040904843029729,45846.77151327374,49148.87880956059
PROJ-0088,Recursos Humanos,3.3337845321927335,15222.060173992022,16327.816798732
PROJ-0088,Materiais,34.834707481237345,159055.27435932972,164935.00934330476
PROJ-0089,Recursos Humanos,24.301388195449988,355804.6440276878,405310.53837251413
PROJ-0089,Consultoria,15.959696236103376,233671.17929254746,275358.0681974314
PROJ-0089,Infraestrutura,51.78185459914958,758155.2211981667,888028.3002493711
PROJ-0089,Equipamentos,7.864936737251553,115153.13419922328,146381.07657961154
PROJ-0089,Materiais,0.09212423204549026,1348.821282374598,1683.2180062153013
PROJ-0090,Infraestrutura,33.32171524425202,357976.5197376092,428047.02351363876
PROJ-0090,Software,57.27831634529588,615343.2436301674,739002.2990750469
PROJ-0090,Materiais,9.399968410452095,100984.23663222327,121905.39288627857
PROJ-0091,Infraestrutura,36.42070587508328,529206.6962331926,547129.640047843
PROJ-0091,Recursos Humanos,3.4302417806045358,49842.71656406053,51106.33637803185
PROJ-0091,Materiais,0.8489324319176148,12335.310830087072,13140.495805849943
PROJ-0091,Consultoria,15.553323084235382,225995.6946767121,232513.3617445576
PROJ-0091,Equipamentos,43.74679682815919,635657.5816959477,664697.7900271942
PROJ-0092,Infraestrutura,38.32972225864849,134489.41297503287,134489.41297503287
PROJ-0092,Recursos Humanos,9.118179997104326,31993.414064839802,31993.414064839802
PROJ-0092,Materiais,2.9591113525913735,10382.781958404981,10382.781958404981
PROJ-0092,Consultoria,49.59298639165582,174009.39100172237,174009.39100172237
PROJ-0093,Materiais,57.55992809296251,324286.30328366056,345068.66106645344
PROJ-0093,Consultoria,32.027935361036484,180441.86475118986,186791.21236097201
PROJ-0093,Infraestrutura,10.412136546001005,58660.831965149606,60891.88424097398
PROJ-0094,Infraestrutura,5.185053000841672,8834.811808134125,9796.09926858589
PROJ-0094,Software,27.229041178626517,46395.56326426172,52266.87927758941
PROJ-0094,Consultoria,28.99148721265461,49398.59506164219,52233.8802273586
PROJ-0094,Materiais,38.5944186078772,65761.02986596196,69041.93503261002
PROJ-0095,Equipamentos,0.734518798968137,5932.627542197756,6466.892688246777
PROJ-0095,Recursos Humanos,6.088277505524607,49174.34770159664,51734.343335646816
PROJ-0095,Software,42.12701115280954,340255.2351100158,359449.93015123263
PROJ-0095,Consultoria,51.050192542697715,412326.7896461897,440702.88229990745
PROJ-0096,Equipamentos,0.935888454460651,3308.2720976729556,3341.355940669011
PROJ-0096,Recursos Humanos,13.544029493248452,47876.78985568396,48177.36601309747
PROJ-0096,Infraestrutura,59.05982936785452,208770.59083242895,211029.9843485039
PROJ-0096,Consultoria,6.4175167074932915,22685.279809318035,22866.733525237305
PROJ-0096,Software,20.042735976943078,70849.06740489608,71227.6870942672
PROJ-0097,Consultoria,16.518192675829376,283444.2575847477,287167.60633336456
PROJ-0097,Software,32.1050411402055,550907.0955461791,557600.3568586644
PROJ-0097,Infraestrutura,6.930249959035301,118919.76277706542,119810.2304689623
PROJ-0097,Equipamentos,8.110714880260252,139175.97420212338,141138.6569700338
PROJ-0097,Recursos Humanos,36.33580134466959,623504.9098898846,627585.2242692347
PROJ-0098,Materiais,41.560872347705285,580404.2320752799,679619.6086744202
PROJ-0098,Infraestrutura,1.2323712172490782,17210.261228278134,19828.761502901103
PROJ-0098,Recursos Humanos,43.52075161750662,607774.2596587387,681373.4227611707
PROJ-0098,Consultoria,13.686004817539013,191127.2470377031,229726.64497287237
PROJ-0099,Materiais,27.042036476712145,125837.4125407323,146001.82351926574
PROJ-0099,Recursos Humanos,40.448460299050296,188222.86515560065,206787.0694900446
PROJ-0099,Infraestrutura,2.7033890194034247,12579.950462891897,15423.778303843757
PROJ-0099,Equipamentos,15.991209968941813,74413.49646947383,94850.71854302235
PROJ-0099,Software,13.814904235892323,64286.27537130133,78114.43469436489
PROJ-0100,Software,12.82221881447216,68345.88828021653,71171.26297770279
PROJ-0100,Materiais,16.71112207414918,89074.79265817515,91130.25515492658
PROJ-0100,Equipamentos,4.99651507093234,26632.774387138525,27817.07212478533
PROJ-0100,Infraestrutura,31.15474465153416,166063.200773733,170461.73178824704
PROJ-0100,Consultoria,30.786801187881007,164101.9627677265,167439.22590474505
PROJ-0100,Recursos Humanos,3.5285982010311594,18808.381133010356,19288.965427195526
PROJ-0101,Recursos Humanos,15.394091001241616,255021.12852203884,257720.1185842763
PROJ-0101,Software,1.9059274565620312,31573.918253074226,32231.437658364437
PROJ-0101,Infraestrutura,22.90689652429,379479.5419937973,383675.88318464765
PROJ-0101,Equipamentos,24.157275523312446,400193.53305603296,409807.3360379987
PROJ-0101,Consultoria,35.63580949459391,590348.8781750568,596910.346033638
PROJ-0102,Materiais,47.8872079970279,702121.7647803432,718783.1014005826
PROJ-0102,Recursos Humanos,23.88981662283738,350272.2524258754,364657.50410171284
PROJ-0102,Consultoria,13.968396312471071,204804.4870494877,213433.63417920575
PROJ-0102,Equipamentos,11.4919107555775,168494.28057916975,171025.47432537656
PROJ-0102,Infraestrutura,2.7626683120861544,40506.21516512407,41835.79488791953
PROJ-0103,Software,44.520804752069544,607726.79318765,656286.277563173
PROJ-0103,Consultoria,33.79145107757906,461266.8237893852,487924.3404691018
PROJ-0103,Infraestrutura,2.985962069537227,40759.57663401096,43172.93864176433
PROJ-0103,Recursos Humanos,8.60470711912917,117457.69405896081,127570.0477671326
PROJ-0103,Equipamentos,10.097074981684983,137829.1123299927,147232.52465222107
PROJ-0104,Software,36.14908267065797,683689.4080042876,753593.0354995055
PROJ-0104,Recursos Humanos,9.627889292405452,182092.75158172892,204009.31881313887
PROJ-0104,Materiais,2.555722356904551,48336.504722253616,52330.08551888298
PROJ-0104,Infraestrutura,41.97547892536436,793884.3316893623,909192.1318777773
PROJ-0104,Equipamentos,9.691826754667666,183302.00400236732,220506.66983984824
PROJ-0105,Infraestrutura,44.802622868412264,743415.2975703089,743415.2975703089
PROJ-0105,Recursos Humanos,44.561062266658006,739407.0535181283,739407.0535181283
PROJ-0105,Consultoria,2.2104933662688233,36678.981685702536,36678.981685702536
PROJ-0105,Materiais,7.952728525446101,131960.57875015022,131960.57875015022
PROJ-0105,Equipamentos,0.47309297321480503,7850.088475710046,7850.088475710046
PROJ-0106,Consultoria,4.588636222792244,89706.50745108377,96312.69272573979
PROJ-0106,Equipamentos,41.07827310853931,803068.326572742,823340.5179365095
PROJ-0106,Recursos Humanos,41.85704493290145,818293.0898951929,855635.0050925083
PROJ-0106,Software,4.28486656110125,83767.89865822671,86282.85201673885
PROJ-0106,Infraestrutura,8.191179174665761,160135.17742275496,168215.26191590264
PROJ-0107,Equipamentos,3.13524678125792,45957.79547579453,46907.56696350067
PROJ-0107,Recursos Humanos,65.56695408569428,961108.6067783635,989864.8542150926
PROJ-0107,Infraestrutura,31.297799133047803,458776.59774584195,470709.7083369555
PROJ-0108,Materiais,32.53879371378302,244105.70505286308,263133.7888505409
PROJ-0108,Software,17.564057378310952,131765.38281151498,138923.84100245984
PROJ-0108,Recursos Humanos,0.7392163147223743,5545.593400884105,6145.718014476277
PROJ-0108,Infraestrutura,4.034553942185261,30267.18332873441,32444.943343184586
PROJ-0108,Consultoria,45.12337865099838,338515.13540600333,361939.4085841671
PROJ-0109,Materiais,41.326658084271756,133806.21374551256,138073.39861658373
PROJ-0109,Infraestrutura,13.010145337869123,42123.85827059251,43694.922981294454
PROJ-0109,Software,3.491812167713606,11305.684682258081,12074.302871757462
PROJ-0109,Recursos Humanos,26.149234761165108,84665.20783265756,91772.12720789101
PROJ-0109,Consultoria,6.99600518829463,22651.4557185047,24178.721593529943
PROJ-0109,Equipamentos,9.026144460685778,29224.579750474593,30336.32641574329
PROJ-0110,Materiais,4.116657257532365,39516.16351420635,42295.76586459267
PROJ-0110,Infraestrutura,62.20792750051234,597139.4947908929,639745.9259891375
PROJ-0110,Equipamentos,5.019620629479835,48183.790188233594,50616.50130850391
PROJ-0110,Recursos Humanos,24.575857369185947,235905.86671397914,246034.859227898
PROJ-0110,Consultoria,1.2654974463231596,12147.623882026179,13105.13137757305
PROJ-0110,Software,2.814439796966358,27016.060910661796,28178.459182257247
PROJ-0111,Consultoria,9.457224264341143,184358.75152009565,185975.59198859776
PROJ-0111,Software,41.76204922169254,814107.7170457055,826033.8138397416
PROJ-0111,Recursos Humanos,1.9375418477608801,37770.36327857669,38062.53291304319
PROJ-0111,Equipamentos,34.248487863854976,667638.6524784743,673645.1170405144
PROJ-0111,Materiais,2.4460361501527808,47682.930869632306,48390.00203452265
PROJ-0111,Infraestrutura,10.14866065219766,197837.58480751512,199888.1127966874
PROJ-0112,Consultoria,31.467017551723497,363175.00972233916,369162.0873613795
PROJ-0112,Materiais,13.43108446465735,155014.18979461957,160126.675214978
PROJ-0112,Software,54.44963312870161,628427.7182732532,644295.6672318535
PROJ-0112,Recursos Humanos,0.6522648549175373,7528.08220978801,7856.302763590802
PROJ-0113,Equipamentos,44.13763049020535,306369.88626383303,306369.88626383303
PROJ-0113,Recursos Humanos,23.642089007736764,164105.41390406273,164105.41390406273
PROJ-0113,Software,32.220280502057875,223648.6998321042,223648.6998321042
PROJ-0114,Infraestrutura,7.596443620004735,55367.514933202714,60638.272579260134
PROJ-0114,Software,12.57905792127803,91683.84735560627,96260.01485526287
PROJ-0114,Recursos Humanos,55.06791300141103,401368.54138121445,432492.46050661884
PROJ-0114,Materiais,24.75658545730621,180441.0963299766,187814.88814796723
PROJ-0115,Infraestrutura,27.92874926612523,147967.0721869168,163548.93860095707
PROJ-0115,Materiais,38.97728964265953,206502.46007260305,245901.37551395464
PROJ-0115,Recursos Humanos,23.838347224111114,126296.04036028517,157093.51127227687
PROJ-0115,Consultoria,8.392304319139013,44462.59612888487,49803.036284229725
PROJ-0115,Equipamentos,0.8633095479651206,4573.831251310168,5534.127454793734
PROJ-0116,Equipamentos,34.444392819440225,123341.9262471335,131205.1780457118
PROJ-0116,Infraestrutura,12.588608289400897,45078.547423515665,46883.95232350389
PROJ-0116,Materiais,18.929569595551452,67784.89576471019,75718.95041725953
PROJ-0116,Software,28.870346261671937,103381.82292842104,115105.69295132077
PROJ-0116,Recursos Humanos,5.167083033935498,18502.807636219623,20374.65270239634
PROJ-0117,Equipamentos,10.518781363683276,191015.91536162008,196928.854287909
PROJ-0117,Infraestrutura,75.75910412823052,1375748.2090076434,1467883.4119266076
PROJ-0117,Consultoria,13.72211450808618,249186.8756307361,271028.046727037
PROJ-0118,Recursos Humanos,40.389208804502196,482076.71066460124,519743.75071208173
PROJ-0118,Materiais,20.668727123453177,246697.37982556995,259798.5815101209
PROJ-0118,Consultoria,1.7605075319370653,21013.030589543785,22170.282059458495
PROJ-0118,Equipamentos,5.5504779252550085,66249.28341070023,68413.68343046194
PROJ-0118,Infraestrutura,6.681852112085494,79753.1168023878,83529.28357501405
PROJ-0118,Software,24.949226502767065,297788.47870719706,314785.38465090323
PROJ-0119,Materiais,4.7005578170964135,40986.701908484865,42316.29537757036
PROJ-0119,Software,22.812924009370988,198918.2034166707,202372.99401672612
PROJ-0119,Consultoria,72.4865181735326,632049.0946748444,645164.2016012212
PROJ-0120,Software,13.513695723530878,102922.19854781246,108115.44620481791
PROJ-0120,Consultoria,9.42117338493103,71752.97546390862,77373.2408744669
PROJ-0120,Recursos Humanos,9.330588521995741,71063.06846591266,74638.7256973555
PROJ-0120,Infraestrutura,15.823256355565313,120512.1356598752,124528.32060267054
PROJ-0120,Equipamentos,18.4390345950926,140434.26894106856,149316.91326680215
PROJ-0120,Materiais,33.47225141888443,254929.3529214225,271569.6470650513
PROJ-0121,Software,25.75097132676166,200747.87721088895,207116.24809390664
PROJ-0121,Consultoria,12.230286348859988,95344.13250126176,99572.63755349806
PROJ-0121,Materiais,23.596942467419023,183955.62827095718,190981.81914984508
PROJ-0121,Recursos Humanos,22.57194098338603,175964.9832018218,179165.43029440072
PROJ-0121,Infraestrutura,8.763294301210758,68316.36391572075,70936.49132405694
PROJ-0121,Equipamentos,7.086564572362537,55245.014899349524,56356.33143440843
PROJ-0122,Consultoria,13.103243074388333,78471.3917995894,81604.33503700483
PROJ-0122,Recursos Humanos,5.221230516552835,31268.383194479968,33101.27618530079
PROJ-0122,Infraestrutura,25.848014751574,154796.00594275122,161210.4438242529
PROJ-0122,Materiais,46.358108427965064,277624.80394255434,288425.9658406764
PROJ-0122,Software,7.578712182646232,45386.63364821349,46939.84411076315
PROJ-0122,Equipamentos,1.8906910468735445,11322.781472411596,11887.514498243598
PROJ-0123,Equipamentos,11.50545813982473,156516.45573298947,158825.26132039988
PROJ-0123,Materiais,46.78826874512293,636492.1678799664,649085.5379100749
PROJ-0123,Infraestrutura,2.8405086222584424,38641.3419293585,39248.85331864716
PROJ-0123,Software,38.86576449279392,528717.0344576859,541647.0070218495
PROJ-0124,Recursos Humanos,33.798852772882675,102358.47366856427,102358.47366856427
PROJ-0124,Materiais,28.958414782984715,87699.4008336779,87699.4008336779
PROJ-0124,Equipamentos,10.184847736992998,30844.403977573817,30844.403977573817
PROJ-0124,Consultoria,7.2229918629378815,21874.541937232858,21874.541937232858
PROJ-0124,Software,19.834892844201736,60069.17958295118,60069.17958295118
PROJ-0125,Infraestrutura,20.16215336274597,364940.2180255763,380869.73231618054
PROJ-0125,Materiais,18.963725972443175,343248.3706699743,358234.0314492203
PROJ-0125,Recursos Humanos,44.60712825783244,807400.6193201143,868625.2703926535
PROJ-0125,Consultoria,16.266992406978407,294436.79198433494,319885.8914560518
PROJ-0126,Consultoria,12.84170180730353,98495.46761096385,117088.78160616643
PROJ-0126,Infraestrutura,1.1674234576254354,8954.102897283361,10576.396818179077
PROJ-0126,Equipamentos,4.504710607703098,34550.995219764525,38083.12079144466
PROJ-0126,Recursos Humanos,81.48616412736794,624996.4342719883,770896.2482848853
PROJ-0127,Consultoria,22.13929538711209,404341.2426954755,426423.03864398407
PROJ-0127,Recursos Humanos,6.655702982353261,121556.4979752386,126918.82372746107
PROJ-0127,Infraestrutura,3.438195306106583,62793.514355030646,65876.7674056146
PROJ-0127,Software,14.255413973228753,260353.89565420308,266760.22388158576
PROJ-0127,Materiais,53.51139235119929,977305.8493200518,1019843.1280632258
PROJ-0128,Infraestrutura,27.22823520464801,319291.08328024874,330024.5975671453
PROJ-0128,Equipamentos,5.547997592752861,65058.42733148864,67280.20528119172
PROJ-0128,Software,52.53810927561131,616086.5622771778,638254.3069348561
PROJ-0128,Materiais,5.371528172343635,62989.063967142465,64145.56531543527
PROJ-0128,Recursos Humanos,9.314129754644176,109221.86314394229,113643.59372244052
PROJ-0129,Infraestrutura,9.22114640154588,159627.91083740885,164378.82802532305
PROJ-0129,Consultoria,7.72216670464697,133678.968375813,137204.5544080803
PROJ-0129,Materiais,48.08025524474275,832320.6641596089,869925.989424752
PROJ-0129,Software,16.338208407218676,282831.869411951,303953.4447485183
PROJ-0129,Equipamentos,1.5213530332424725,26336.24885317277,27224.944417704603
PROJ-0129,Recursos Humanos,17.116870208603252,296311.33836204547,313684.7291047008
PROJ-0130,Infraestrutura,5.729106037894196,64650.38353991895,65559.20394797447
PROJ-0130,Software,38.816173095326704,438023.046102869,448935.3244333223
PROJ-0130,Materiais,21.1773146605897,238976.46615315753,246124.8213047564
PROJ-0130,Equipamentos,34.277406206189404,386805.10420405463,395822.69547125726
PROJ-0131,Infraestrutura,20.849532746097097,211051.271680315,231817.4255054991
PROJ-0131,Recursos Humanos,78.66067712616271,796249.7836705234,884712.9127574188
PROJ-0131,Equipamentos,0.4897901277401734,4957.944649161402,5180.724768876081
PROJ-0132,Software,16.213414885265003,44151.07434236284,45527.421364458205
PROJ-0132,Infraestrutura,6.210933085647865,16913.116104189416,17501.280652364847
PROJ-0132,Consultoria,22.6654359557595,61720.70195984781,63348.9927237429
PROJ-0132,Recursos Humanos,28.43036844750341,77419.30492676549,81710.06688905011
PROJ-0132,Equipamentos,9.772983054185772,26613.00561451436,27155.922011301205
PROJ-0132,Materiais,16.706864571638448,45494.797052320086,48010.49406754101
PROJ-0133,Infraestrutura,21.54763117567274,302915.30620973685,315852.80676207034
PROJ-0133,Materiais,10.240488043830267,143960.16649088325,152924.00775428195
PROJ-0133,Consultoria,32.62948103019321,458703.2865535944,482498.2921230466
PROJ-0133,Equipamentos,18.012384148684973,253217.01561916445,262357.8240919123
PROJ-0133,Recursos Humanos,17.570015601618792,246998.22512662088,261869.24088308797
PROJ-0134,Consultoria,11.528904762710846,157191.42843241917,157191.42843241917
PROJ-0134,Infraestrutura,36.36106968730051,495766.8227049831,495766.8227049831
PROJ-0134,Recursos Humanos,11.892085109289793,162143.22902686716,162143.22902686716
PROJ-0134,Equipamentos,13.034656616851331,177721.6773752903,177721.6773752903
PROJ-0134,Software,27.18328382384752,370631.84246044024,370631.84246044024
PROJ-0135,Recursos Humanos,1.3792226986570613,20857.846949520874,22289.53532465081
PROJ-0135,Materiais,43.52556343232725,658232.7432307418,733307.5616817198
PROJ-0135,Software,13.243378285354382,200278.28547158578,225993.99726823074
PROJ-0135,Infraestrutura,0.017801393577550693,269.2086949339414,293.04232597854724
PROJ-0135,Consultoria,31.486912878889513,476173.4347761582,511124.47570138675
PROJ-0135,Equipamentos,10.347121311194238,156478.48087705934,174630.77662051006
PROJ-0136,Materiais,25.330534572207604,133403.26032453135,138362.71555217542
PROJ-0136,Software,48.580225194312156,255847.75598584497,274162.0963052061
PROJ-0136,Consultoria,26.089240233480243,137398.9836896237,141554.17453788657
PROJ-0137,Equipamentos,16.451830360467827,71050.1907411452,71960.04010542006
PROJ-0137,Materiais,38.73658595423329,167290.91902882824,168732.30983024172
PROJ-0137,Consultoria,43.997739003474884,190012.1554795269,191734.46088695113
PROJ-0137,Recursos Humanos,0.8138446818239936,3514.734750499645,3560.7556168904293
PROJ-0138,Software,12.416364299297499,211276.35826227427,219712.2800013916
PROJ-0138,Consultoria,1.2595575781435613,21432.581367387713,22715.2181443663
PROJ-0138,Infraestrutura,5.054193711005908,86001.9580187281,92041.23410142897
PROJ-0138,Equipamentos,81.26988441155302,1382885.1023516096,1479036.630452068
PROJ-0139,Software,0.08039603944146399,1442.5694505496265,1701.3265681134671
PROJ-0139,Recursos Humanos,14.091789540392115,252853.06634222245,301676.74606169335
PROJ-0139,Consultoria,9.809671676036785,176017.78368791408,208941.14318050223
PROJ-0139,Equipamentos,72.5056514215188,1300989.9300952242,1619504.1051588517
PROJ-0139,Materiais,3.512491322610825,63025.65042408959,72495.73970317647
PROJ-0140,Equipamentos,8.966302596824804,92246.93505060101,97185.48948609985
PROJ-0140,Consultoria,46.88559505998521,482367.4413842386,508898.7011760908
PROJ-0140,Materiais,24.89703809086957,256145.2093457225,266607.2378172433
PROJ-0140,Recursos Humanos,19.251064252320425,198058.41421943798,207429.37013451548
PROJ-0141,Materiais,24.100542863329032,377353.2858608598,399218.0053496479
PROJ-0141,Software,65.87495661729461,1031434.4982370257,1075881.4787235346
PROJ-0141,Consultoria,10.02450051937635,156958.21590211443,166721.67084936742
PROJ-0142,Consultoria,0.36197115752405307,568.6856461628893,574.2189040077658
PROJ-0142,Recursos Humanos,23.820040351111274,37423.1889948239,37804.78765118323
PROJ-0142,Infraestrutura,10.66992574503015,16763.30693950197,16879.070321830324
PROJ-0142,Equipamentos,44.688042236049725,70208.489396213,70883.9226862179
PROJ-0142,Software,20.4600205102848,32144.32902329824,32595.32291924235
PROJ-0143,Infraestrutura,0.6879230730661452,11208.309991774511,12126.94915461461
PROJ-0143,Materiais,26.253763314840846,427751.77807580243,462617.6822362168
PROJ-0143,Software,5.495690121254591,89541.11427489741,95512.86222690517
PROJ-0143,Equipamentos,30.285418756070886,493439.4192301003,539569.9927231102
PROJ-0143,Recursos Humanos,37.27720473476751,607356.378427425,669496.7666412002
PROJ-0144,Recursos Humanos,19.377371006707122,244110.5005049044,263812.85927231266
PROJ-0144,Consultoria,12.632716827682827,159143.30310726824,166304.04228591808
PROJ-0144,Equipamentos,12.122639795659671,152717.5005801798,163517.03480779327
PROJ-0144,Software,24.592750751188706,309812.3420657575,333220.2992688802
PROJ-0144,Materiais,10.119084456683924,127477.29145081162,134020.6217339337
PROJ-0144,Infraestrutura,21.155437162077746,266510.06229107844,279355.7690288675
PROJ-0145,Consultoria,10.673750173219581,126509.9835030747,126509.9835030747
PROJ-0145,Software,1.2388355941931346,14683.224550038476,14683.224550038476
PROJ-0145,Materiais,5.024091260236671,59547.74021647953,59547.74021647953
PROJ-0145,Infraestrutura,19.00141895512154,225213.17808044076,225213.17808044076
PROJ-0145,Recursos Humanos,46.4459807834248,550498.2004766954,550498.2004766954
PROJ-0145,Equipamentos,17.615923233804267,208791.67317327106,208791.67317327106
PROJ-0146,Software,1.4246719304553936,5487.907509710699,5736.221731649942
PROJ-0146,Materiais,96.826514132276,372980.5737632338,382881.21611243143
PROJ-0146,Consultoria,1.7488139372686136,6736.5187270555625,7023.657051867209
PROJ-0147,Equipamentos,17.647395127237854,262941.2461252084,288500.4362735966
PROJ-0147,Infraestrutura,0.34251818313136356,5103.42502356604,5454.895342521198
PROJ-0147,Software,11.34801557898116,169082.25468245716,183621.56575232264
PROJ-0147,Materiais,23.135888915776086,344718.26679616724,364419.54325399606
PROJ-0147,Recursos Humanos,47.52618219487355,708126.8073726014,749873.0413231752
PROJ-0148,Recursos Humanos,15.235459419122806,260924.45862162168,289895.02398123697
PROJ-0148,Equipamentos,58.15402453627524,995953.3842314394,1220193.4404773784
PROJ-0148,Materiais,26.610516044601972,455735.1571469392,560314.1207408647
PROJ-0149,Consultoria,14.170475207866234,32671.44763925639,33057.819943732364
PROJ-0149,Software,2.5347096886770935,5844.026658213907,5924.1768142085575
PROJ-0149,Equipamentos,17.643257520388396,40678.29453900748,40978.29128350364
PROJ-0149,Materiais,18.54354340359635,42753.993671331744,43386.29084475933
PROJ-0149,Recursos Humanos,35.075477082719516,80870.01996191811,81586.82605135672
PROJ-0149,Infraestrutura,12.032537096752417,27742.217530272374,27955.07210372578
PROJ-0150,Equipamentos,19.878842199415793,228044.5116358821,237624.51726022753
PROJ-0150,Software,3.601228651365097,41312.28674443801,42755.925589564526
PROJ-0150,Materiais,4.879074117292916,55971.37213283149,56987.62120128057
PROJ-0150,Consultoria,19.437214334768854,222978.28042845457,230818.32896443
PROJ-0150,Infraestrutura,52.20364069715735,598865.5490583939,619264.6090128344
PROJ-0151,Infraestrutura,21.98562070698611,333170.09619366756,388118.8375828311
PROJ-0151,Consultoria,23.40389990268708,354662.69912532,381009.4442597514
PROJ-0151,Materiais,27.188762095067627,412018.5007886548,435137.9249586458
PROJ-0151,Equipamentos,7.173349236365521,108704.93432788311,116463.09228521933
PROJ-0151,Recursos Humanos,16.058119983584756,243344.7502312434,277497.20083011227
PROJ-0151,Software,4.190248075308902,63499.0193332311,70112.20118091918
PROJ-0152,Infraestrutura,8.695102888420863,21562.02919167717,22143.549447178146
PROJ-0152,Recursos Humanos,45.455328413673065,112719.66884694232,115889.38892855444
PROJ-0152,Software,36.94892050161388,91625.56357069706,93534.30167199536
PROJ-0152,Materiais,5.463497403381389,13548.326225931136,13854.362243641463
PROJ-0152,Equipamentos,3.4371507929108125,8523.412164752304,8652.442013188725
PROJ-0153,Consultoria,48.691106341408094,632217.4975134281,646381.9146998179
PROJ-0153,Software,30.178232535089716,391841.71579373867,414034.61120024725
PROJ-0153,Materiais,21.130661123502193,274365.78669283335,286607.4549516896
PROJ-0154,Infraestrutura,7.078252861068048,60065.275171208734,65186.86829658866
PROJ-0154,Recursos Humanos,30.832466917212226,261640.92268810206,281447.60530275357
PROJ-0154,Software,37.418158639209366,317526.37821488036,349705.7304459441
PROJ-0154,Consultoria,24.67112158251037,209356.42392580892,217470.82674776923
PROJ-0155,Equipamentos,1.8540404185405295,2813.4136331143263,3068.736529930914
PROJ-0155,Infraestrutura,3.148758939876052,4778.084253314915,5419.613072969769
PROJ-0155,Recursos Humanos,19.34080507903755,29348.70466718553,31372.28952057698
PROJ-0155,Materiais,17.122091904215615,25981.918360051986,29099.417277708293
PROJ-0155,Software,36.74542925968869,55759.3516301146,60410.3023526655
PROJ-0155,Consultoria,21.788874398641564,33063.52745621864,36481.83867859133
PROJ-0156,Software,52.92049934536047,803959.7587748211,857026.3854744378
PROJ-0156,Materiais,40.91229509764619,621533.0411562253,667713.3727687945
PROJ-0156,Infraestrutura,6.1672055569933315,93691.20006895356,102538.74708096184
PROJ-0157,Software,13.109156281510836,25151.882699520767,32976.84880570769
PROJ-0157,Equipamentos,56.120895946982465,107676.35700867791,135665.34484525412
PROJ-0157,Infraestrutura,12.97807431702918,24900.382288368033,33626.77946277992
PROJ-0157,Materiais,17.79187345447754,34136.37800343333,43642.697008559255
PROJ-0158,Infraestrutura,22.650677444410736,308381.27217532106,325779.40558998805
PROJ-0158,Recursos Humanos,0.7311473972922959,9954.32322401953,10503.418858059655
PROJ-0158,Equipamentos,16.352779317323616,222637.53046039314,233780.37167083865
PROJ-0158,Materiais,10.890071952517667,148264.6270090642,157884.11908114442
PROJ-0158,Consultoria,42.22317589300042,574854.1839033972,638590.4339875608
PROJ-0158,Software,7.152147995455261,97374.06322780492,107305.66048166482
PROJ-0159,Consultoria,22.219677638967518,260459.06128397724,277442.26497907896
PROJ-0159,Software,26.687708407034794,312833.31794726185,324149.8458988608
PROJ-0159,Materiais,5.248455357182969,61522.39369689876,66063.22691954803
PROJ-0159,Recursos Humanos,36.519967968255,428087.06452388514,450876.17790103576
PROJ-0159,Equipamentos,2.4693282336525373,28945.46555487504,31176.128752016302
PROJ-0159,Infraestrutura,6.854862394907189,80352.69699310207,85139.61065597144
PROJ-0160,Infraestrutura,7.761345111916109,9571.368405466064,9571.368405466064
PROJ-0160,Materiais,51.625872584919684,63665.54233044881,63665.54233044881
PROJ-0160,Software,11.30232985846153,13938.146204753342,13938.146204753342
PROJ-0160,Recursos Humanos,26.255278539413702,32378.27204759037,32378.27204759037
PROJ-0160,Consultoria,3.0551739052889824,3767.671011741426,3767.671011741426
PROJ-0161,Consultoria,30.295651041497564,152600.4061220649,155548.66072748738
PROJ-0161,Materiais,30.781753587485344,155048.92409030718,162023.65060142925
PROJ-0161,Equipamentos,7.160133865427571,36065.880685513286,37280.26497837739
PROJ-0161,Software,26.324996564068208,132600.06069307413,136303.5321456399
PROJ-0161,Infraestrutura,5.437464941521325,27388.728409040574,28036.33313080786
PROJ-0162,Infraestrutura,83.44490937848408,758519.232944983,781255.9190102279
PROJ-0162,Software,4.582963872779256,41659.4165813958,43034.93548312244
